tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
100379,AmazonHelp,False,Tue Mar 03 05:13:00 +0000 2026,We're sorry for the delay! Please send us your order number and delivery zip via DM so we can look into the carrier status right away. ^KL,,100378
100380,cust_1190,True,Tue Mar 03 05:20:00 +0000 2026,@AmazonHelp hey can you tell me the status of order 910614025? placed it last week,100381,
100381,AmazonHelp,False,Tue Mar 03 05:27:00 +0000 2026,Sure thing -- send us the order number via DM and we'll confirm the current ship status. ^AR,,100380
100382,cust_1191,True,Tue Mar 03 05:34:00 +0000 2026,"@AmazonHelp return label for 665791188 isn't working, can you resend",100383,
100383,AmazonHelp,False,Tue Mar 03 05:41:00 +0000 2026,Sorry for the trouble! Please DM your order number and we'll check the refund status / send a fresh return label. ^MJ,,100382
100384,cust_1192,True,Tue Mar 03 05:48:00 +0000 2026,"@AmazonHelp got the wrong item for order 108253947, ordered a charger got headphones",100385,
100385,AmazonHelp,False,Tue Mar 03 05:55:00 +0000 2026,That's definitely not okay. DM us the order # and we'll arrange a free replacement or full refund. ^MJ,,100384
100386,cust_1193,True,Tue Mar 03 06:02:00 +0000 2026,"@AmazonHelp someone else's orders are showing up in my account, is my account hacked?",100387,
100387,AmazonHelp,False,Tue Mar 03 06:09:00 +0000 2026,We take account security seriously -- please DM us so we can verify a few details and restore access safely. ^AR,,100386
100388,cust_1194,True,Tue Mar 03 06:16:00 +0000 2026,"@AmazonHelp there's a charge on my card i don't recognize, not from any order i placed this is the last straw, get me a manager",100389,
100389,AmazonHelp,False,Tue Mar 03 06:23:00 +0000 2026,We'll get this sorted -- DM us the order/transaction details so our billing team can review the duplicate charge. ^KL,,100388
100390,cust_1195,True,Tue Mar 03 06:30:00 +0000 2026,"@AmazonHelp your customer service rep today was incredibly helpful, give them a raise",100391,
100391,AmazonHelp,False,Tue Mar 03 06:37:00 +0000 2026,That's not the experience we want -- please DM us so we can make it right. ^MJ,,100390
100392,cust_1196,True,Tue Mar 03 06:44:00 +0000 2026,"still waiting on 787346882, 8 days late @AmazonHelp this is ridiculous for a prime order i want to speak to a real human right now",100393,
100393,AmazonHelp,False,Tue Mar 03 06:51:00 +0000 2026,We're sorry for the delay! Please send us your order number and delivery zip via DM so we can look into the carrier status right away. ^KL,,100392
100394,cust_1197,True,Tue Mar 03 06:58:00 +0000 2026,@AmazonHelp quick q - has 960413104 shipped yet?,100395,
100395,AmazonHelp,False,Tue Mar 03 07:05:00 +0000 2026,Happy to check that for you! Please DM your order number and we'll pull up the latest tracking status. ^KL,,100394
100396,cust_1198,True,Tue Mar 03 07:12:00 +0000 2026,"@AmazonHelp return label for 567804106 isn't working, can you resend",100397,
100397,AmazonHelp,False,Tue Mar 03 07:19:00 +0000 2026,We can help with that -- DM us the order # so we can process the refund or resend your return label. ^KL,,100396
100398,cust_1199,True,Tue Mar 03 07:26:00 +0000 2026,"@AmazonHelp order 337911187 arrived completely smashed, packaging was fine but item is broken",100399,
100399,AmazonHelp,False,Tue Mar 03 07:33:00 +0000 2026,So sorry to hear that! Please DM your order number and a photo if possible -- we'll get a replacement or refund started right away. ^AR,,100398
100400,cust_1200,True,Tue Mar 03 07:40:00 +0000 2026,"@AmazonHelp my account got locked after i tried to change my email, need help asap",100401,
100401,AmazonHelp,False,Tue Mar 03 07:47:00 +0000 2026,Sorry for the trouble logging in! Please DM us (without sharing your password) so we can verify your account and help you back in. ^KL,,100400
100402,cust_1201,True,Tue Mar 03 07:54:00 +0000 2026,@AmazonHelp why was i charged $7.99 more than the price shown at checkout for 374843786,100403,
100403,AmazonHelp,False,Tue Mar 03 08:01:00 +0000 2026,Sorry about that! Please DM your order number and the charge amount so we can investigate and issue a refund if it's an error. ^MJ,,100402
100404,cust_1202,True,Tue Mar 03 08:08:00 +0000 2026,"@AmazonHelp your customer service rep today was incredibly helpful, give them a raise",100405,
100405,AmazonHelp,False,Tue Mar 03 08:15:00 +0000 2026,That's not the experience we want -- please DM us so we can make it right. ^MJ,,100404
100406,cust_1203,True,Tue Mar 03 08:22:00 +0000 2026,"still waiting on 790407222, 7 days late @AmazonHelp this is ridiculous for a prime order this is fraud and i'm disputing it with my bank",100407,
100407,AmazonHelp,False,Tue Mar 03 08:29:00 +0000 2026,Apologies for the wait. We've flagged this with our logistics team -- please DM your order number so we can expedite a resolution. ^MJ,,100406
100408,cust_1204,True,Tue Mar 03 08:36:00 +0000 2026,@AmazonHelp is order 425150964 still on track for the delivery date shown?,100409,
100409,AmazonHelp,False,Tue Mar 03 08:43:00 +0000 2026,Sure thing -- send us the order number via DM and we'll confirm the current ship status. ^AR,,100408
100410,cust_1205,True,Tue Mar 03 08:50:00 +0000 2026,"@AmazonHelp requesting a refund for 595792218, item not as described",100411,
100411,AmazonHelp,False,Tue Mar 03 08:57:00 +0000 2026,Sorry for the trouble! Please DM your order number and we'll check the refund status / send a fresh return label. ^MJ,,100410
100412,cust_1206,True,Tue Mar 03 09:04:00 +0000 2026,"@AmazonHelp box for 792205349 was empty when i opened it, no product inside",100413,
100413,AmazonHelp,False,Tue Mar 03 09:11:00 +0000 2026,So sorry to hear that! Please DM your order number and a photo if possible -- we'll get a replacement or refund started right away. ^AR,,100412
100414,cust_1207,True,Tue Mar 03 09:18:00 +0000 2026,"@AmazonHelp someone else's orders are showing up in my account, is my account hacked?",100415,
100415,AmazonHelp,False,Tue Mar 03 09:25:00 +0000 2026,Sorry for the trouble logging in! Please DM us (without sharing your password) so we can verify your account and help you back in. ^KL,,100414
100416,cust_1208,True,Tue Mar 03 09:32:00 +0000 2026,"@AmazonHelp charged twice for order 583745511, please refund the duplicate immediately",100417,
100417,AmazonHelp,False,Tue Mar 03 09:39:00 +0000 2026,Sorry about that! Please DM your order number and the charge amount so we can investigate and issue a refund if it's an error. ^MJ,,100416
100418,cust_1209,True,Tue Mar 03 09:46:00 +0000 2026,"@AmazonHelp not happy with how support handled my last ticket, felt dismissed",100419,
100419,AmazonHelp,False,Tue Mar 03 09:53:00 +0000 2026,We really appreciate you taking the time to share this feedback! ^KL,,100418
100420,cust_1210,True,Tue Mar 03 10:00:00 +0000 2026,@AmazonHelp my order #515985367 was supposed to arrive 8 days ago and it's still not here. what's going on,100421,
100421,AmazonHelp,False,Tue Mar 03 10:07:00 +0000 2026,Apologies for the wait. We've flagged this with our logistics team -- please DM your order number so we can expedite a resolution. ^MJ,,100420
100422,cust_1211,True,Tue Mar 03 10:14:00 +0000 2026,@AmazonHelp quick q - has 459327003 shipped yet?,100423,
100423,AmazonHelp,False,Tue Mar 03 10:21:00 +0000 2026,Happy to check that for you! Please DM your order number and we'll pull up the latest tracking status. ^KL,,100422
100424,cust_1212,True,Tue Mar 03 10:28:00 +0000 2026,"@AmazonHelp how do i return 457944766, wrong size and box is unopened",100425,
100425,AmazonHelp,False,Tue Mar 03 10:35:00 +0000 2026,We can help with that -- DM us the order # so we can process the refund or resend your return label. ^KL,,100424
100426,cust_1213,True,Tue Mar 03 10:42:00 +0000 2026,"@AmazonHelp order 804433388 arrived completely smashed, packaging was fine but item is broken",100427,
100427,AmazonHelp,False,Tue Mar 03 10:49:00 +0000 2026,That's definitely not okay. DM us the order # and we'll arrange a free replacement or full refund. ^MJ,,100426
100428,cust_1214,True,Tue Mar 03 10:56:00 +0000 2026,"@AmazonHelp can't log into my account, keeps saying password incorrect even after reset",100429,
100429,AmazonHelp,False,Tue Mar 03 11:03:00 +0000 2026,We take account security seriously -- please DM us so we can verify a few details and restore access safely. ^AR,,100428
100430,cust_1215,True,Tue Mar 03 11:10:00 +0000 2026,"@AmazonHelp there's a charge on my card i don't recognize, not from any order i placed",100431,
100431,AmazonHelp,False,Tue Mar 03 11:17:00 +0000 2026,Sorry about that! Please DM your order number and the charge amount so we can investigate and issue a refund if it's an error. ^MJ,,100430
100432,cust_1216,True,Tue Mar 03 11:24:00 +0000 2026,"@AmazonHelp not happy with how support handled my last ticket, felt dismissed",100433,
100433,AmazonHelp,False,Tue Mar 03 11:31:00 +0000 2026,We really appreciate you taking the time to share this feedback! ^KL,,100432
100434,cust_1217,True,Tue Mar 03 11:38:00 +0000 2026,@AmazonHelp my order #946237594 was supposed to arrive 3 days ago and it's still not here. what's going on,100435,
100435,AmazonHelp,False,Tue Mar 03 11:45:00 +0000 2026,Apologies for the wait. We've flagged this with our logistics team -- please DM your order number so we can expedite a resolution. ^MJ,,100434
100436,cust_1218,True,Tue Mar 03 11:52:00 +0000 2026,@AmazonHelp when will 240712839 ship? no update since i ordered,100437,
100437,AmazonHelp,False,Tue Mar 03 11:59:00 +0000 2026,Happy to check that for you! Please DM your order number and we'll pull up the latest tracking status. ^KL,,100436
100438,cust_1219,True,Tue Mar 03 12:06:00 +0000 2026,"@AmazonHelp requesting a refund for 874364348, item not as described",100439,
100439,AmazonHelp,False,Tue Mar 03 12:13:00 +0000 2026,Sorry for the trouble! Please DM your order number and we'll check the refund status / send a fresh return label. ^MJ,,100438
